symbol,fiscal_period_end,filed_date,revenue,gross_profit,currency,form_type,accession_id,cik,fiscal_year,fiscal_period,frame,revenue_concept,gross_profit_concept,derivation,source_url
AAOI,2026-06-30,2026-08-06,191922000.0,53207000.0,USD,10-Q,0001437749-26-026278,0001158114,2026,Q2,CY2026Q2,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0001158114.json
AAPL,2008-06-28,2009-07-22,7464000000.0,2600000000.0,USD,10-Q,0001193125-09-153165,0000320193,2009,Q3,CY2008Q2,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2008-12-27,2010-01-25,11880000000.0,4507000000.0,USD,10-Q,0001193125-10-012085,0000320193,2010,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2009-03-28,2010-04-21,9084000000.0,3627000000.0,USD,10-Q,0001193125-10-088957,0000320193,2010,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2009-06-27,2009-07-22,8337000000.0,3023000000.0,USD,10-Q,0001193125-09-153165,0000320193,2009,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2009-06-27,2010-07-21,9734000000.0,3983000000.0,USD,10-Q,0001193125-10-162840,0000320193,2010,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2009-12-26,2010-01-25,15683000000.0,6411000000.0,USD,10-Q,0001193125-10-012085,0000320193,2010,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2009-12-26,2011-01-19,15683000000.0,6411000000.0,USD,10-Q,0001193125-11-010144,0000320193,2011,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2010-03-27,2010-04-21,13499000000.0,5625000000.0,USD,10-Q,0001193125-10-088957,0000320193,2010,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2010-03-27,2011-04-21,13499000000.0,5625000000.0,USD,10-Q,0001193125-11-104388,0000320193,2011,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2010-06-26,2010-07-21,15700000000.0,6136000000.0,USD,10-Q,0001193125-10-162840,0000320193,2010,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2010-06-26,2011-07-20,15700000000.0,6136000000.0,USD,10-Q,0001193125-11-192493,0000320193,2011,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2010-09-25,2010-10-27,20343000000.0,7512000000.0,USD,10-K,0001193125-10-238044,0000320193,2010,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2010-12-25,2011-01-19,26741000000.0,10298000000.0,USD,10-Q,0001193125-11-010144,0000320193,2011,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2010-12-25,2012-01-25,26741000000.0,10298000000.0,USD,10-Q,0001193125-12-023398,0000320193,2012,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2011-03-26,2011-04-21,24667000000.0,10218000000.0,USD,10-Q,0001193125-11-104388,0000320193,2011,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2011-03-26,2012-04-25,24667000000.0,10218000000.0,USD,10-Q,0001193125-12-182321,0000320193,2012,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2011-06-25,2011-07-20,28571000000.0,11922000000.0,USD,10-Q,0001193125-11-192493,0000320193,2011,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2011-06-25,2012-07-25,28571000000.0,11922000000.0,USD,10-Q,0001193125-12-314552,0000320193,2012,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2011-09-24,2011-10-26,28270000000.0,11380000000.0,USD,10-K,0001193125-11-282113,0000320193,2011,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2011-12-31,2012-01-25,46333000000.0,20703000000.0,USD,10-Q,0001193125-12-023398,0000320193,2012,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2011-12-31,2013-01-24,46333000000.0,20703000000.0,USD,10-Q,0001193125-13-022339,0000320193,2013,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2012-03-31,2012-04-25,39186000000.0,18564000000.0,USD,10-Q,0001193125-12-182321,0000320193,2012,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2012-03-31,2013-04-24,39186000000.0,18564000000.0,USD,10-Q,0001193125-13-168288,0000320193,2013,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2012-06-30,2012-07-25,35023000000.0,14994000000.0,USD,10-Q,0001193125-12-314552,0000320193,2012,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2012-06-30,2013-07-24,35023000000.0,14994000000.0,USD,10-Q,0001193125-13-300670,0000320193,2013,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2012-09-29,2012-10-31,35966000000.0,14401000000.0,USD,10-K,0001193125-12-444068,0000320193,2012,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2012-09-29,2013-10-30,23070000000.0,18229000000.0,USD,10-K,0001193125-13-416534,0000320193,2013,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2012-09-29,2014-10-27,15836000000.0,14134000000.0,USD,10-K,0001193125-14-383437,0000320193,2014,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2012-12-29,2013-01-24,54512000000.0,21060000000.0,USD,10-Q,0001193125-13-022339,0000320193,2013,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2012-12-29,2014-01-28,54512000000.0,21060000000.0,USD,10-Q,0001193125-14-024487,0000320193,2014,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2013-03-30,2013-04-24,43603000000.0,16349000000.0,USD,10-Q,0001193125-13-168288,0000320193,2013,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2013-03-30,2014-04-24,43603000000.0,16349000000.0,USD,10-Q,0001193125-14-157311,0000320193,2014,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2013-06-29,2013-07-24,35323000000.0,13024000000.0,USD,10-Q,0001193125-13-300670,0000320193,2013,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2013-06-29,2014-07-23,35323000000.0,13024000000.0,USD,10-Q,0001193125-14-277160,0000320193,2014,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2013-09-28,2013-10-30,37472000000.0,13871000000.0,USD,10-K,0001193125-13-416534,0000320193,2013,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2013-09-28,2014-10-27,30238000000.0,9776000000.0,USD,10-K,0001193125-14-383437,0000320193,2014,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2013-12-28,2014-01-28,57594000000.0,21846000000.0,USD,10-Q,0001193125-14-024487,0000320193,2014,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2013-12-28,2015-01-28,57594000000.0,21846000000.0,USD,10-Q,0001193125-15-023697,0000320193,2015,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2014-03-29,2014-04-24,45646000000.0,17947000000.0,USD,10-Q,0001193125-14-157311,0000320193,2014,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2014-03-29,2015-04-28,45646000000.0,17947000000.0,USD,10-Q,0001193125-15-153166,0000320193,2015,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2014-06-28,2014-07-23,37432000000.0,14735000000.0,USD,10-Q,0001193125-14-277160,0000320193,2014,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2014-06-28,2015-07-22,37432000000.0,14735000000.0,USD,10-Q,0001193125-15-259935,0000320193,2015,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2014-09-27,2014-10-27,42123000000.0,16009000000.0,USD,10-K,0001193125-14-383437,0000320193,2014,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2014-09-27,2015-10-28,581000000.0,-2541000000.0,USD,10-K,0001193125-15-356351,0000320193,2015,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2014-09-27,2016-10-26,14008000000.0,4087000000.0,USD,10-K,0001628280-16-020309,0000320193,2016,Q4,CY2014,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2014-12-27,2015-01-28,74599000000.0,29741000000.0,USD,10-Q,0001193125-15-023697,0000320193,2015,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2014-12-27,2016-01-27,74599000000.0,29741000000.0,USD,10-Q,0001193125-16-439878,0000320193,2016,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2015-03-28,2015-04-28,58010000000.0,23656000000.0,USD,10-Q,0001193125-15-153166,0000320193,2015,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2015-03-28,2016-04-27,58010000000.0,23656000000.0,USD,10-Q,0001193125-16-559625,0000320193,2016,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2015-06-27,2015-07-22,49605000000.0,19681000000.0,USD,10-Q,0001193125-15-259935,0000320193,2015,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2015-06-27,2016-07-27,49605000000.0,19681000000.0,USD,10-Q,0001628280-16-017809,0000320193,2016,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2015-09-26,2015-10-28,51501000000.0,20548000000.0,USD,10-K,0001193125-15-356351,0000320193,2015,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2015-09-26,2016-10-26,64928000000.0,27176000000.0,USD,10-K,0001628280-16-020309,0000320193,2016,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2015-09-26,2017-11-03,57060000000.0,25371000000.0,USD,10-K,0000320193-17-000070,0000320193,2017,Q4,CY2015,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2015-12-26,2016-01-27,75872000000.0,30423000000.0,USD,10-Q,0001193125-16-439878,0000320193,2016,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2015-12-26,2017-02-01,75872000000.0,30423000000.0,USD,10-Q,0001628280-17-000717,0000320193,2017,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2016-03-26,2016-04-27,50557000000.0,19921000000.0,USD,10-Q,0001193125-16-559625,0000320193,2016,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2016-03-26,2017-05-03,50557000000.0,19921000000.0,USD,10-Q,0001628280-17-004790,0000320193,2017,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2016-06-25,2016-07-27,42358000000.0,16106000000.0,USD,10-Q,0001628280-16-017809,0000320193,2016,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2016-06-25,2017-08-02,42358000000.0,16106000000.0,USD,10-Q,0000320193-17-000009,0000320193,2017,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2016-09-24,2016-10-26,46852000000.0,17813000000.0,USD,10-K,0001628280-16-020309,0000320193,2016,Q4,,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2016-09-24,2017-11-03,38984000000.0,16008000000.0,USD,10-K,0000320193-17-000070,0000320193,2017,Q4,CY2016,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2016-09-24,2018-11-05,12944000000.0,6508000000.0,USD,10-K,0000320193-18-000145,0000320193,2018,Q4,CY2016,Revenues,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2016-12-31,2017-02-01,78351000000.0,30176000000.0,USD,10-Q,0001628280-17-000717,0000320193,2017,Q1,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2016-12-31,2018-02-02,78351000000.0,30176000000.0,USD,10-Q,0000320193-18-000007,0000320193,2018,Q1,CY2016Q4,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2017-04-01,2017-05-03,52896000000.0,20591000000.0,USD,10-Q,0001628280-17-004790,0000320193,2017,Q2,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2017-04-01,2018-05-02,52896000000.0,20591000000.0,USD,10-Q,0000320193-18-000070,0000320193,2018,Q2,CY2017Q1,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2017-07-01,2017-08-02,45408000000.0,17488000000.0,USD,10-Q,0000320193-17-000009,0000320193,2017,Q3,,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2017-07-01,2018-08-01,45408000000.0,17488000000.0,USD,10-Q,0000320193-18-000100,0000320193,2018,Q3,CY2017Q2,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2017-09-30,2017-11-03,52579000000.0,19931000000.0,USD,10-K,0000320193-17-000070,0000320193,2017,Q4,CY2017,SalesRevenueNet,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2017-09-30,2018-11-05,26539000000.0,10431000000.0,USD,10-K,0000320193-18-000145,0000320193,2018,Q4,CY2017,Revenues,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2017-09-30,2019-10-31,33100000000.0,14107000000.0,USD,10-K,0000320193-19-000119,0000320193,2019,Q4,CY2017,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2017-12-30,2018-02-02,88293000000.0,33912000000.0,USD,10-Q,0000320193-18-000007,0000320193,2018,Q1,CY2017Q4,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2017-12-30,2019-01-30,88293000000.0,33912000000.0,USD,10-Q,0000320193-19-000010,0000320193,2019,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2018-03-31,2018-05-02,61137000000.0,23422000000.0,USD,10-Q,0000320193-18-000070,0000320193,2018,Q2,CY2018Q1,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2018-03-31,2019-05-01,61137000000.0,23422000000.0,USD,10-Q,0000320193-19-000066,0000320193,2019,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2018-06-30,2018-08-01,53265000000.0,20421000000.0,USD,10-Q,0000320193-18-000100,0000320193,2018,Q3,CY2018Q2,SalesRevenueNet,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2018-06-30,2019-07-31,53265000000.0,20421000000.0,USD,10-Q,0000320193-19-000076,0000320193,2019,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2018-09-29,2018-11-05,62900000000.0,24084000000.0,USD,10-K,0000320193-18-000145,0000320193,2018,Q4,CY2018,Revenues,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2018-09-29,2019-10-31,69461000000.0,27760000000.0,USD,10-K,0000320193-19-000119,0000320193,2019,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2018-09-29,2020-10-30,55778000000.0,21572000000.0,USD,10-K,0000320193-20-000096,0000320193,2020,Q4,CY2018,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2018-12-29,2019-01-30,84310000000.0,32031000000.0,USD,10-Q,0000320193-19-000010,0000320193,2019,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2018-12-29,2020-01-29,84310000000.0,32031000000.0,USD,10-Q,0000320193-20-000010,0000320193,2020,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2019-03-30,2019-05-01,58015000000.0,21821000000.0,USD,10-Q,0000320193-19-000066,0000320193,2019,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2019-03-30,2020-05-01,58015000000.0,21821000000.0,USD,10-Q,0000320193-20-000052,0000320193,2020,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2019-06-29,2019-07-31,53809000000.0,20227000000.0,USD,10-Q,0000320193-19-000076,0000320193,2019,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2019-06-29,2020-07-31,53809000000.0,20227000000.0,USD,10-Q,0000320193-20-000062,0000320193,2020,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2019-09-28,2019-10-31,64040000000.0,24313000000.0,USD,10-K,0000320193-19-000119,0000320193,2019,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2019-09-28,2020-10-30,50357000000.0,18125000000.0,USD,10-K,0000320193-20-000096,0000320193,2020,Q4,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,fy_minus_q1_q2_q3,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2019-12-28,2020-01-29,91819000000.0,35217000000.0,USD,10-Q,0000320193-20-000010,0000320193,2020,Q1,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2019-12-28,2021-01-28,91819000000.0,35217000000.0,USD,10-Q,0000320193-21-000010,0000320193,2021,Q1,CY2019Q4,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2020-03-28,2020-05-01,58313000000.0,22370000000.0,USD,10-Q,0000320193-20-000052,0000320193,2020,Q2,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2020-03-28,2021-04-29,58313000000.0,22370000000.0,USD,10-Q,0000320193-21-000056,0000320193,2021,Q2,CY2020Q1,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
AAPL,2020-06-27,2020-07-31,59685000000.0,22680000000.0,USD,10-Q,0000320193-20-000062,0000320193,2020,Q3,,RevenueFromContractWithCustomerExcludingAssessedTax,GrossProfit,direct_quarter,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320193.json
